user	fac1	fac2	fac3	fac4	fac5	fac6	fac7
u001193	1	0	0	0	0	0	0
u001194	0	0	0	0	-1	3	0
u001195	1	1	1	0	0	0	1
u001196	1	0	0	0	0	1	0
u001197	1	0	1	0	0	0	2
u001199	2	0	0	0	0	1	0
u001200	0	0	0	0	0	0	0
u001202	0	0	0	0	0	2	0
u001203	0	0	0	0	0	0	0
u001204	0	0	1	0	0	0	1
u001208	2	2	1	0	0	0	0
u001214	1	0	0	0	0	0	0
u001215	0	0	1	0	0	0	0
u001218	0	0	0	0	0	0	0
u001219	2	1	1	0	0	1	1
u001221	2	0	0	0	0	0	0
u001222	0	0	0	0	0	0	0
u001223	0	0	0	0	0	1	0
u001224	0	0	2	0	0	0	0
u001225	2	0	2	0	0	0	0
u001226	0	0	0	0	0	0	-1
u001227	0	2	0	0	0	0	0
u001228	-1	0	0	0	0	0	0
u001229	1	0	0	0	0	1	0
u001230	2	0	0	0	0	0	0
u001231	0	1	0	0	0	0	0
u001233	2	0	0	0	0	1	0
u001234	0	1	0	0	0	0	0
u001235	4	0	2	0	0	1	0
u001238	0	0	1	2	0	2	0
u001239	1	1	2	0	0	0	0
u001240	1	1	0	0	0	1	0
u001243	0	0	2	0	0	2	0
u001244	0	0	0	0	0	0	0
u001245	1	0	0	0	0	0	0
u001246	0	0	0	0	0	0	0
u001247	2	0	0	0	0	0	0
u001249	0	0	2	1	0	1	1
u001250	0	0	0	0	0	1	0
u001252	1	0	2	0	1	1	1
u001254	1	1	1	0	-1	3	0
u001256	2	0	0	0	0	0	0
u001257	0	0	0	0	0	0	-1
u001259	1	0	0	0	0	0	0
u001261	0	0	0	0	0	0	0
u001262	0	0	2	0	0	2	1
u001263	0	0	0	0	0	0	0
u001264	0	0	0	0	0	0	0
u001265	0	1	0	1	0	0	0
u001266	0	0	0	0	0	-1	0
u001267	0	1	0	0	0	0	0
u001269	1	0	3	0	0	0	0
u001270	0	0	0	0	0	1	0
u001271	0	0	0	0	1	0	-1
u001272	0	2	0	0	0	0	0
u001273	0	0	2	0	0	0	0
u001274	0	1	0	1	0	-1	0
u001275	1	0	2	0	1	0	1
u001278	2	1	0	-2	0	1	1
u001279	0	0	0	0	0	1	0
u001281	0	0	2	0	0	0	0
u001282	3	0	1	0	0	1	1
u001283	0	0	0	0	0	0	0
u001284	0	0	2	0	0	0	0
u001285	-1	1	-1	0	1	-1	0
u001287	0	-1	1	0	1	1	0
u001289	1	-1	2	1	0	0	2
u001290	0	0	0	0	0	1	0
u001291	3	1	0	0	0	0	-3
u001293	3	0	1	0	0	1	0
u001295	2	0	0	0	-1	2	0
u001296	0	0	0	0	0	0	0
u001297	1	0	1	0	0	0	0
u001299	1	2	0	0	0	0	0
u001300	0	0	0	0	0	1	0
u001302	0	-1	0	0	0	0	0
u001306	0	0	0	2	0	0	0
u001307	0	0	2	0	0	1	0
u001308	0	1	1	0	0	0	0
u001309	0	0	2	-1	0	2	0
u001310	1	-1	0	0	0	1	0
u001312	2	0	0	0	0	0	0
u001314	1	0	0	0	0	0	0
u001315	1	1	1	0	0	0	0
u001317	0	0	1	0	0	0	0
u001318	1	0	0	1	-1	1	1
u001323	0	2	-1	0	0	0	0
u001326	1	0	0	0	0	0	0
u001327	0	1	0	1	0	0	0
u001328	0	0	1	0	4	0	0
u001330	0	0	1	0	0	0	0
u001331	2	1	0	0	0	0	0
u001333	0	0	1	0	0	0	0
u001334	0	0	0	0	0	0	1
u001339	1	0	1	0	1	1	0
u001340	1	0	0	0	0	0	0
u001341	1	1	0	1	0	0	0
u001342	1	0	1	0	0	1	0
u001343	0	1	0	0	0	-1	0
u001345	1	0	0	0	0	1	0
u001346	0	0	1	0	0	0	0
u001348	1	0	1	0	0	0	0
u001349	4	1	1	0	0	0	-2
u001350	1	0	1	0	0	1	0
u001351	0	0	0	0	0	2	0
u001352	0	0	1	-1	0	2	0
u001353	2	0	0	-1	0	2	0
u001355	1	2	1	0	0	0	0
u001357	0	0	0	0	0	0	0
u001358	0	0	2	0	0	0	0
u001359	0	0	3	0	-2	1	0
u001360	1	0	1	0	0	0	0
u001361	1	0	3	0	1	0	0
u001362	1	2	2	0	0	1	0
u001363	1	0	3	0	0	1	1
u001364	1	0	3	0	0	1	0
u001366	0	-1	0	0	0	-1	0
u001369	1	0	0	0	-2	2	0
u001370	0	0	1	1	0	0	0
u001375	0	0	0	0	0	1	0
u001376	0	0	-1	1	0	0	0
u001377	0	3	0	0	0	0	0
u001379	0	0	0	0	0	0	0
u001380	0	1	0	0	0	0	0
u001381	1	0	2	0	0	1	0
u001382	0	2	0	0	0	0	0
u001383	0	1	0	0	0	0	0
u001385	2	0	0	0	0	0	0
u001386	0	0	1	0	0	1	0
u001393	-1	0	1	1	1	0	0
u001394	0	1	4	0	0	0	1
u001395	0	0	2	0	1	0	0
u001396	0	0	1	0	0	0	0
u001397	0	0	1	0	0	0	0
u001398	3	0	0	0	0	0	0
u001399	1	0	0	0	0	0	2
u001400	0	0	0	0	0	1	0
u001401	0	2	0	0	0	0	1
u001402	2	0	0	0	0	1	-1
u001403	0	0	0	0	0	0	0
u001404	0	0	2	0	0	0	0
u001406	0	0	0	0	0	0	0
u001407	0	0	0	0	0	-1	0
u001408	1	1	2	0	0	0	0
u001410	0	0	0	0	0	1	0
u001411	0	0	0	0	0	2	0
u001412	0	2	-1	0	0	0	0
u001413	1	0	1	0	0	1	0
u001414	0	0	0	-1	0	0	0
u001416	0	2	0	0	2	0	0
u001417	1	0	0	0	0	0	0
u001418	0	1	3	0	0	2	1
u001419	1	0	0	0	0	-1	0
u001420	0	1	0	1	0	1	0
u001423	1	0	1	0	0	1	0
u001424	1	0	0	0	0	0	0
u001425	3	0	1	2	0	0	0
u001426	1	0	0	0	0	0	0
u001429	0	0	2	0	-1	-1	0
u001431	0	0	0	0	0	1	0
u001434	0	0	1	0	1	0	0
u001437	0	0	5	0	0	0	0
u001438	0	0	3	0	-1	0	0
u001440	0	0	2	0	0	4	0
u001441	3	0	2	-1	0	0	0
u001446	2	1	1	1	0	1	0
u001448	-1	2	0	0	0	-1	0
u001451	0	0	0	-1	0	1	0
u001453	0	2	1	0	0	0	0
u001455	2	0	3	0	0	0	0
u001457	0	0	0	0	0	2	0
u001458	0	0	0	0	0	0	0
u001459	1	0	0	0	0	0	0
u001461	2	0	1	1	0	0	0
u001463	0	0	0	0	0	0	0
u001464	1	0	3	0	0	0	0
u001466	2	0	3	0	0	0	1
u001467	1	0	0	1	1	0	0
u001472	0	2	0	0	0	0	0
u001473	1	1	0	0	1	0	0
u001474	0	0	0	0	0	1	0
u001475	0	1	1	0	0	0	0
u001477	-1	3	0	0	0	0	0
u001479	1	0	0	0	0	1	0
u001483	2	0	0	0	0	1	0
u001485	0	2	-1	0	0	0	0
u001486	0	0	0	0	0	1	0
u001487	0	1	2	0	0	0	0
u001488	3	0	2	0	0	1	0
u001492	0	2	0	0	0	0	0
u001493	1	1	2	0	0	0	0
u001494	0	1	2	0	0	2	0
u001495	0	0	0	0	0	0	0
u001496	0	1	0	0	-1	0	0
u001497	0	0	2	0	0	0	0
u001499	1	1	1	0	0	0	0
u001500	0	1	0	0	0	-1	0
u001501	1	0	0	0	0	0	0
u001506	0	0	0	0	1	0	0
u001507	0	1	-1	0	0	0	0
u001508	2	0	2	1	0	0	0
u001509	0	0	-1	0	0	-1	0
u001511	0	0	0	0	0	0	-1
u001512	0	0	0	0	0	0	0
u001513	0	4	-2	1	0	1	0
u001515	3	0	0	0	0	-1	0
u001516	1	1	0	0	0	0	0
u001518	2	0	0	0	0	1	0
u001519	0	3	0	1	0	1	0
u001520	0	0	5	0	-1	0	0
u001521	1	0	2	1	0	2	0
u001523	1	0	1	0	0	3	0
u001524	1	0	1	0	0	-1	0
u001525	0	0	2	0	0	1	1
u001526	0	1	0	0	0	0	0
u001528	1	0	0	0	0	0	0
u001529	1	1	1	0	0	3	0
u001531	0	0	0	0	0	0	0
u001532	0	0	0	0	0	0	0
u001533	0	0	0	0	0	-1	0
u001534	0	0	0	0	0	0	0
u001535	0	0	0	0	0	0	0
u001537	0	1	0	0	0	1	0
u001540	0	1	2	0	0	0	0
u001541	1	0	2	0	0	1	0
u001542	0	1	0	1	0	1	0
u001543	0	0	0	0	0	0	0
u001546	0	1	0	0	0	0	0
u001547	0	-1	0	0	0	0	0
u001549	0	1	0	0	0	0	0
u001550	0	0	0	0	0	0	0
u001552	2	0	0	0	0	1	0
u001554	0	0	0	-1	0	2	0
u001555	1	1	0	2	0	0	0
u001558	1	1	0	0	0	0	0
u001563	0	1	5	0	0	0	0
u001565	0	1	0	0	0	0	0
u001566	1	0	1	1	0	0	1
u001567	0	2	0	0	0	0	0
u001568	3	0	1	0	0	1	0
u001569	0	0	0	0	0	0	0
u001571	0	1	0	1	0	1	-1
u001573	0	0	3	0	1	-1	0
u001577	1	0	0	0	0	0	0
u001578	0	0	2	0	0	0	0
u001580	1	1	3	0	1	0	0
u001582	1	0	3	0	0	0	0
u001583	1	1	0	0	0	0	0
u001584	1	0	1	0	0	0	0
u001585	0	0	1	0	0	-1	0
u001586	1	1	0	0	0	0	0
u001587	2	0	2	0	1	1	1
u001588	0	2	1	0	0	0	0
u001591	0	0	0	0	0	0	0
u001592	1	0	3	0	0	0	1
u001594	1	1	0	0	0	0	0
u001596	0	0	0	0	0	2	0
u001598	0	0	0	0	0	1	0
u001599	1	0	1	0	3	0	-1
u001600	2	0	0	0	0	0	1
u001601	2	0	2	0	0	0	0
u001605	1	0	1	0	0	0	1
u001606	2	0	1	0	0	0	0
u001608	3	1	1	0	0	1	0
u001609	0	0	0	0	0	1	0
u001611	0	0	0	0	0	0	0
u001612	3	1	3	0	0	1	0
u001615	2	0	0	0	0	1	0
u001616	2	0	0	-1	0	1	0
u001617	0	0	-1	0	0	0	0
u001618	0	1	0	0	0	0	0
u001620	2	0	3	0	1	0	0
u001621	1	0	0	0	0	0	0
u001624	1	2	0	0	0	0	0
u001625	1	2	1	0	1	1	0
u001627	1	0	0	0	0	1	0
u001629	0	1	-1	2	1	0	0
u001630	0	1	0	0	0	0	0
u001631	0	1	1	0	0	0	0
u001633	1	0	2	0	0	0	0
u001634	1	0	0	0	0	1	0
u001635	1	0	0	0	0	0	0
u001638	4	1	1	0	0	1	0
u001639	1	0	2	0	0	0	0
u001641	0	0	0	0	0	0	0
u001642	1	0	0	0	0	0	0
u001643	0	0	0	-1	0	3	0
u001645	0	0	0	0	0	0	0
u001647	1	0	1	-1	0	2	0
u001649	0	0	2	0	0	1	0
u001650	2	1	1	0	-1	0	0
u001651	0	0	0	0	0	1	0
u001653	2	0	5	0	0	2	2
u001654	0	0	1	0	0	1	0
u001655	1	0	0	-2	0	1	0
u001657	1	-1	3	1	0	0	1
u001660	1	1	0	0	0	0	0
u001661	0	0	1	0	0	0	0
u001663	0	0	1	0	1	0	0
u001666	0	0	1	0	0	0	0
u001667	0	0	0	0	0	0	0
u001669	0	1	0	0	0	1	0
u001670	2	1	1	0	0	0	0
u001671	3	1	2	2	0	3	0
u001672	0	0	1	0	0	0	0
u001674	0	0	0	0	0	0	0
u001675	0	0	2	0	0	1	1
u001676	0	1	0	1	0	0	0
u001678	0	0	3	0	0	0	0
u001680	0	0	1	0	1	2	0
u001681	0	0	1	0	0	0	0
u001684	0	1	1	0	0	0	1
u001686	0	0	0	0	0	1	0
u001687	0	2	0	0	0	0	0
u001688	0	0	0	0	0	0	0
u001690	0	0	0	0	0	0	0
u001692	0	-1	0	0	0	0	0
u001695	1	0	2	0	0	1	0
u001697	0	0	0	0	6	-1	-2
u001698	2	0	0	-1	0	0	0
u001700	3	1	1	0	1	0	1
u001701	0	0	0	0	0	1	0
u001702	0	0	1	0	0	0	0
u001703	2	0	0	1	-1	0	0
u001707	1	1	2	0	2	0	0
u001708	1	0	3	0	0	2	0
u001709	1	0	2	0	0	0	0
u001710	0	0	0	0	0	0	0
u001711	0	1	0	0	0	0	0
u001713	1	0	5	0	2	0	0
u001714	3	0	0	0	0	0	0
u001717	0	0	0	0	1	0	0
u001718	0	1	3	0	0	0	0
u001719	0	0	2	0	0	1	0
u001720	1	0	1	0	0	1	0
u001722	0	0	1	0	0	0	-1
u001724	1	0	1	0	-1	4	0
u001725	0	0	0	0	0	0	0
u001726	0	0	0	0	0	0	0
u001727	1	0	6	0	0	0	0
u001728	0	1	0	0	-1	-1	0
u001729	0	1	0	0	0	0	0
u001732	0	0	0	0	0	0	0
u001733	2	4	0	1	0	0	0
u001734	0	0	0	0	0	0	1
u001735	2	0	0	1	0	1	0
u001736	0	1	0	0	0	1	0
u001737	1	0	1	-1	0	3	0
u001738	0	2	0	0	0	0	0
u001739	0	1	0	0	0	1	0
u001740	0	-1	1	0	0	0	0
u001741	3	0	1	0	0	0	0
u001743	0	1	-1	0	0	0	0
u001744	0	1	0	0	-1	0	0
u001745	0	0	0	3	0	0	0
u001746	0	0	0	0	0	0	0
u001747	0	1	0	0	0	0	0
u001750	0	1	0	1	0	0	0
u001751	2	0	2	0	0	0	0
u001752	4	0	1	0	0	1	0
u001753	0	-1	0	0	0	0	-1
u001754	1	1	-1	0	0	1	0
u001755	0	0	0	0	0	0	0
u001756	0	0	2	0	0	0	0
u001757	2	0	0	0	0	0	0
u001759	0	0	0	0	0	2	0
u001760	0	2	0	0	0	0	0
u001761	0	1	-1	0	0	0	0
u001763	0	0	0	0	0	1	0
u001764	0	0	0	0	1	0	0
u001769	0	1	0	0	0	0	0
u001770	1	0	0	0	0	0	0
u001771	0	0	0	1	0	0	0
u001772	1	1	1	0	1	0	0
u001773	0	0	0	0	0	1	0
u001774	0	0	2	0	1	0	0
u001776	0	0	0	0	0	0	0
u001777	0	0	2	0	0	0	0
u001778	1	1	0	0	0	0	0
u001779	2	0	1	0	1	1	0
u001780	0	3	0	0	0	0	0
u001782	0	1	0	1	0	0	0
u001783	-1	0	0	0	0	0	0
u001784	2	0	1	0	0	0	0
u001786	2	0	3	0	0	0	0
u001787	1	0	0	0	0	0	0
u001789	0	1	0	0	-1	0	0
u001790	0	1	1	0	0	0	0
u001791	0	0	2	2	-1	0	0
u001796	0	0	0	0	0	0	0
u001797	0	0	0	0	0	1	0
u001798	1	0	2	0	0	2	0
u001799	0	0	1	0	0	0	0
u001802	1	0	0	0	0	0	0
u001803	0	0	2	0	1	-1	0
u001804	3	1	1	1	-1	1	0
u001809	1	0	0	0	0	0	-1
u001811	0	1	0	2	0	0	0
u001812	0	0	1	0	0	1	0
u001813	1	1	0	0	1	0	1
u001814	0	1	0	0	0	0	0
u001815	1	0	1	0	0	0	0
u001816	1	1	0	0	1	1	0
u001818	1	0	1	0	0	0	0
u001819	0	1	0	0	0	0	0
u001823	0	0	0	-1	0	2	0
u001824	4	0	2	0	0	1	0
u001827	0	1	1	0	-1	0	1
u001829	0	0	0	1	0	0	0
u001830	0	0	0	0	0	0	0
u001831	0	0	0	0	0	0	0
u001832	0	0	0	0	0	1	0
u001834	0	0	0	0	0	0	0
u001836	0	0	1	0	0	2	0
u001837	0	0	0	0	0	0	0
u001838	1	0	1	0	-1	0	0
u001839	0	2	0	0	0	0	0
u001840	0	0	0	-1	-1	0	0
u001841	0	0	4	0	0	0	0
u001842	2	0	4	0	0	0	0
u001843	0	1	0	0	1	1	0
u001844	4	1	1	0	0	1	0
u001846	0	0	3	0	0	0	0
u001851	1	1	0	0	1	1	0
u001852	2	3	0	0	0	1	0
u001853	1	0	0	0	-1	2	0
u001854	0	0	0	0	0	0	0
u001855	0	2	0	0	0	1	0
u001856	0	0	1	1	0	0	0
u001857	0	0	0	0	0	1	0
u001858	0	0	0	0	0	1	0
u001859	0	0	1	0	0	1	0
u001860	1	1	3	0	0	0	0
u001861	1	0	0	0	0	0	0
u001862	0	0	0	0	0	1	0
u001864	0	0	0	0	0	0	0
u001868	0	0	0	0	0	0	0
u001871	0	0	6	0	0	0	0
u001872	2	0	0	0	0	0	0
u001875	0	0	0	0	0	1	0
u001878	1	0	0	0	0	1	0
u001879	0	0	4	-1	0	2	2
u001880	0	0	0	0	0	0	0
u001881	3	0	3	0	0	0	0
u001883	1	0	0	0	0	1	0
u001884	2	0	0	0	0	0	0
u001887	0	0	0	0	0	0	0
u001890	0	-1	0	0	0	0	0
u001891	0	3	-1	0	0	2	0
u001892	0	0	0	0	0	0	0
u001894	0	1	0	0	0	0	0
u001895	0	0	0	0	0	1	0
u001896	0	2	0	0	0	0	0
u001897	1	0	3	0	0	1	1
u001898	0	1	0	0	0	0	0
u001899	0	0	0	0	0	0	0
u001901	0	0	0	0	1	0	0
u001902	2	0	0	0	0	2	0
u001903	0	0	0	0	-1	0	0
u001904	2	0	2	0	-1	0	0
u001905	1	1	0	0	-1	0	0
u001906	0	0	1	0	0	0	0
u001907	2	1	0	0	0	1	0
u001908	-1	1	2	0	0	2	0
u001910	1	0	2	0	0	1	0
u001912	0	0	0	0	0	0	0
u001913	1	0	0	0	1	0	0
u001914	1	1	1	0	-1	-1	0
u001916	0	0	0	0	0	0	0
u001918	3	0	0	0	0	2	0
u001919	0	0	2	0	0	1	0
u001922	0	1	3	2	0	1	0
u001923	0	0	0	0	-2	5	0
u001924	0	0	0	0	0	1	0
u001925	0	0	2	0	1	0	0
u001926	0	0	0	0	0	0	0
u001928	0	0	5	0	0	0	0
u001929	0	-1	0	0	0	0	0
u001933	0	0	0	1	-1	0	0
u001934	1	0	0	0	0	1	0
u001935	0	0	0	0	0	0	0
u001937	0	0	0	0	0	0	0
u001938	0	0	0	0	0	0	0
u001941	0	0	1	0	0	0	-1
u001942	1	0	0	0	0	0	0
u001943	0	-1	1	0	0	0	0
u001944	0	0	0	-1	0	3	0
u001945	0	0	0	0	0	0	0
u001946	0	0	2	0	0	0	0
u001949	-1	0	0	1	3	-1	-1
u001950	0	-1	1	0	0	1	0
u001951	1	0	0	0	0	0	0
u001952	0	0	2	1	1	1	0
u001955	0	0	0	0	0	0	0
u001956	0	1	1	0	0	0	0
u001958	0	0	0	0	0	1	0
u001960	0	1	3	0	0	0	0
u001963	0	0	0	0	0	1	0
u001964	0	0	1	0	0	1	0
u001967	0	-1	-1	2	1	0	0
u001970	0	0	1	0	1	0	-1
u001972	0	-1	0	2	1	1	0
u001974	0	1	-1	4	0	0	0
u001975	0	0	1	0	0	0	0
u001977	3	0	0	0	0	1	0
u001979	0	3	-1	1	1	0	0
u001980	0	0	0	0	0	1	0
u001984	0	0	0	0	0	1	0
u001985	0	0	1	0	0	4	0
u001986	0	2	0	0	0	0	0
u001987	0	0	0	1	0	0	0
u001989	1	2	0	0	0	1	0
u001991	0	0	0	0	0	1	2
u001992	0	2	0	0	0	0	0
u001993	1	0	0	0	0	0	0
u001994	0	0	1	0	0	0	0
u001995	0	0	0	0	0	0	0
u001996	0	0	0	0	0	0	0
u001997	0	0	4	0	0	0	0
u001998	1	1	1	0	1	0	0
u001999	2	0	0	0	-1	2	0
u002000	0	0	0	1	0	0	0
u002002	0	0	0	0	1	0	0
u002003	0	0	0	1	0	3	-1
u002004	1	0	0	0	0	0	0
u002005	0	1	2	0	0	0	0
u002006	0	2	1	0	2	-1	0
u002009	0	1	0	0	0	0	0
u002010	0	0	0	0	0	0	0
u002011	0	0	0	0	0	0	0
u002012	1	0	0	0	0	0	0
u002014	0	0	2	0	0	0	0
u002015	1	0	0	0	0	1	0
u002016	3	3	0	-1	0	0	0
u002018	2	0	0	0	0	0	0
u002020	1	0	0	1	1	0	0
u002022	1	1	-1	0	1	1	0
u002023	0	0	0	0	0	1	0
u002024	3	0	6	1	0	0	0
u002026	0	0	3	0	0	0	0
u002028	0	1	1	0	0	0	0
u002029	0	0	0	0	-1	0	0
u002030	2	0	1	0	-1	1	0
u002031	0	0	0	1	0	1	0
u002034	0	0	0	0	0	1	0
u002035	2	1	4	3	0	0	0
u002036	0	0	-1	0	0	0	0
u002037	0	1	4	0	0	0	0
u002038	1	0	0	0	0	4	0
u002039	1	0	0	0	0	2	0
u002041	0	0	0	0	0	0	-1
u002042	4	2	0	0	0	2	0
u002043	0	0	0	0	0	0	0
u002044	0	1	0	2	0	0	0
u002045	1	0	0	0	0	0	0
u002046	1	0	0	0	0	0	0
u002051	0	1	0	1	0	0	0
u002052	0	2	0	1	0	0	0
u002054	1	0	0	0	0	1	0
u002055	2	0	1	1	0	1	0
u002057	0	0	2	0	0	0	0
u002058	0	0	0	0	0	0	0
u002059	0	0	0	0	0	1	0
u002060	3	1	0	0	0	0	0
u002061	1	0	0	0	0	1	0
u002063	0	0	1	0	0	0	0
u002064	1	1	0	1	0	0	-1
u002066	0	0	1	0	0	0	0
u002067	0	0	0	0	0	0	0
u002069	0	1	0	0	0	0	0
u002070	2	1	1	0	1	0	0
u002072	0	0	0	0	0	1	0
u002073	0	0	0	0	0	0	0
u002074	0	-1	0	0	0	0	0
u002076	1	0	0	0	0	1	0
u002077	1	1	0	0	0	1	0
u002078	0	0	0	0	0	0	0
u002080	2	0	0	0	-1	2	0
u002081	1	0	1	0	0	0	1
u002083	0	1	-1	0	-1	0	0
u002087	0	0	0	0	0	0	0
u002089	0	0	4	0	0	0	0
u002090	0	0	2	0	0	0	0
u002091	0	1	-2	0	1	0	0
u002092	0	1	5	0	3	0	0
u002093	0	-1	0	0	0	0	0
u002095	0	1	0	0	0	0	0
u002098	0	0	1	0	0	0	0
u002099	0	0	1	0	2	0	0
u002102	1	0	1	0	0	0	0
u002105	0	0	2	0	1	0	0
u002106	2	1	2	1	0	0	1
u002107	0	0	2	0	0	0	0
u002109	1	0	1	0	1	0	0
u002110	0	1	0	0	0	0	0
u002111	0	1	-1	0	0	0	0
u002112	0	1	2	0	0	1	0
u002113	2	1	1	0	0	0	0
u002114	2	2	0	1	0	0	0
u002115	0	0	0	0	0	0	1
u002116	0	1	0	0	0	0	0
u002117	0	1	-1	0	0	0	0
u002122	0	0	0	-1	0	1	0
u002124	0	0	0	-1	0	0	0
u002125	0	1	2	0	0	1	0
u002126	1	0	3	0	0	0	0
u002127	0	2	0	0	0	0	0
u002129	2	0	1	0	0	0	0
u002130	1	0	-1	-1	0	0	0
u002132	1	0	0	0	0	0	0
u002133	0	1	2	0	1	-1	0
u002134	-1	2	1	-1	0	1	0
u002135	0	0	0	0	0	2	1
u002136	0	0	0	0	0	0	0
u002137	0	0	5	0	0	1	0
u002138	2	0	-2	0	1	0	0
u002139	1	0	0	0	0	1	0
u002140	1	0	3	1	0	1	0
u002144	0	0	0	0	-2	-1	0
u002147	0	0	0	0	0	1	0
u002148	0	0	0	0	0	0	0
u002149	1	0	0	0	0	0	1
u002150	1	0	1	0	0	1	0
u002151	0	0	0	0	0	1	0
u002153	0	-1	1	2	0	0	0
u002154	0	0	2	0	1	0	0
u002155	0	0	4	0	0	1	0
u002156	0	1	0	0	0	0	0
u002159	0	0	0	0	0	0	0
u002160	0	1	0	0	0	0	0
u002161	0	0	0	0	0	1	0
u002162	0	0	0	0	0	0	0
u002163	-1	-1	1	0	1	0	0
u002164	2	2	0	0	0	0	-1
u002165	1	2	0	0	-2	3	0
u002166	0	0	3	1	0	0	0
u002168	1	0	1	0	0	0	0
u002171	2	0	3	0	0	0	0
u002173	2	1	0	0	0	0	0
u002174	1	1	0	1	0	0	0
u002175	0	1	0	0	0	0	0
u002176	1	0	0	0	0	0	0
u002177	0	1	0	0	0	-1	0
u002179	0	0	1	0	1	0	0
u002180	0	1	1	0	0	0	0
u002181	0	0	1	0	0	0	0
u002182	0	0	2	0	0	0	3
u002183	0	2	-1	0	0	0	0
u002184	0	0	0	0	0	0	0
u002185	0	0	0	1	0	0	0
u002187	0	1	0	1	-1	0	-1
u002188	3	0	0	0	0	1	0
u002189	1	0	0	0	0	1	0
u002190	0	0	0	0	0	0	0
u002191	1	0	0	0	0	0	0
u002192	0	1	0	0	0	0	0
u002193	0	0	0	0	0	0	0
u002194	1	0	1	0	0	1	0
u002195	0	2	0	0	0	0	0
u002200	1	0	2	0	-1	1	0
u002202	1	0	1	0	0	0	1
u002204	1	0	0	0	0	0	1
u002205	1	2	2	0	0	0	0
u002209	0	0	0	0	0	1	0
u002210	1	1	1	0	0	0	0
u002212	0	0	0	2	0	0	0
u002213	0	0	0	0	0	1	0
u002214	1	0	0	0	0	1	0
u002215	0	0	0	0	0	1	0
u002216	1	0	0	1	0	0	0
u002218	0	3	1	1	0	1	0
u002219	1	0	0	0	0	1	0
u002221	0	0	0	0	0	2	0
u002222	1	0	0	0	0	0	0
u002223	0	0	-1	0	0	0	0
u002224	0	0	0	0	0	0	0
u002226	1	0	3	0	-1	0	0
u002229	0	0	0	0	0	1	0
u002232	2	0	5	0	0	-1	0
u002234	0	0	0	0	-1	0	0
u002236	0	0	0	0	0	0	0
u002237	0	2	0	0	0	0	0
u002238	1	0	1	0	0	0	0
u002240	0	1	0	0	0	0	0
u002244	0	0	3	0	0	0	0
u002245	0	0	2	0	2	1	0
u002246	0	1	0	1	0	-1	0
u002248	1	0	0	0	0	-1	0
u002249	0	0	0	0	0	0	0
u002251	3	1	0	0	0	0	0
u002252	0	0	2	1	0	2	0
u002253	1	0	2	0	-2	0	0
u002256	0	1	2	0	0	0	1
u002258	0	0	0	0	0	0	0
u002259	0	0	1	0	0	1	0
u002260	0	0	3	0	0	1	0
u002261	0	0	0	0	0	1	0
u002262	1	3	0	0	1	0	0
u002267	0	1	0	1	0	-1	0
u002268	1	2	-1	0	0	0	-1
u002270	1	0	3	1	0	0	0
u002271	0	0	1	0	0	0	0
u002272	0	0	0	-1	0	2	0
u002273	1	0	0	0	0	0	0
u002275	1	1	0	0	-1	1	0
u002276	0	0	1	0	0	1	0
u002279	0	1	0	0	0	1	0
u002280	0	0	0	-2	0	1	0
u002282	0	0	0	0	0	1	0
u002284	0	2	-1	0	0	0	0
u002285	0	0	0	1	1	0	0
u002287	0	1	0	0	0	0	0
u002288	1	3	1	0	0	2	0
u002290	0	0	0	0	0	0	0
u002291	0	0	2	1	0	2	0
u002292	0	0	1	1	0	1	1
u002293	0	0	0	0	0	0	0
u002295	1	0	0	0	0	0	0
u002296	1	0	4	0	0	0	0
u002297	-1	-1	0	0	2	0	0
u002298	1	1	0	0	0	1	0
u002300	1	0	0	1	0	0	0
u002301	0	0	0	0	-1	0	0
u002302	0	0	2	0	0	0	0
u002303	0	0	0	0	0	1	0
u002304	0	1	0	0	0	0	0
u002305	1	0	0	0	0	0	0
u002306	1	2	1	0	0	0	0
u002307	1	0	1	0	0	0	0
u002311	0	0	1	0	0	0	0
u002312	1	1	1	-1	-1	1	0
u002313	0	0	2	0	0	0	0
u002314	1	0	0	0	0	-1	0
u002318	0	0	0	0	0	0	0
u002319	0	0	0	0	0	1	0
u002321	0	0	0	0	0	0	0
u002322	1	0	2	0	0	1	1
u002323	1	1	0	0	0	0	0
u002324	3	0	2	0	-1	1	0
u002325	0	0	0	0	-2	1	0
u002326	2	1	0	0	0	1	1
u002327	0	0	0	0	1	0	0
u002328	1	0	0	0	0	1	0
u002332	0	1	0	0	-1	0	0
u002333	0	0	1	0	0	0	0
u002334	0	1	0	1	-1	1	1
u002336	0	1	0	0	-1	2	0
u002337	1	0	1	0	2	0	0
u002339	0	0	1	0	0	0	0
u002340	5	1	0	-1	0	4	0
u002343	1	0	0	0	0	0	0
u002344	0	0	1	0	1	0	0
u002345	0	0	0	0	0	1	0
u002347	0	0	0	0	-1	1	0
u002348	0	0	0	0	0	0	0
u002349	0	0	0	0	0	1	0
u002351	0	0	0	0	-1	1	0
u002353	0	1	0	0	1	0	0
u002354	0	0	0	0	0	1	0
u002355	2	0	1	0	0	1	0
u002356	1	2	2	0	0	0	0
u002357	1	0	2	0	-1	1	1
u002359	1	0	0	0	0	4	0
u002360	1	0	0	0	0	0	0
u002362	0	1	0	0	0	1	0
